t,qos,model,source_file
316,0.9752519130706788,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
317,0.9752442240715028,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
318,0.9751539826393129,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
319,0.9751400351524352,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
320,0.9752387404441832,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
321,0.9752400517463684,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
322,0.9752856492996216,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
323,0.9752834439277648,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
324,0.975289523601532,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
325,0.9753057360649108,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
326,0.9753163456916808,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
327,0.975317656993866,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
328,0.9753039479255676,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
329,0.9752901196479796,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
330,0.9753116965293884,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
331,0.9752985835075378,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
332,0.9753056168556212,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
333,0.9752926826477052,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
334,0.9752755165100098,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
335,0.9750468134880066,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
336,0.9752377271652222,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
337,0.9752033352851868,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
338,0.9751184582710266,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
339,0.9749969244003296,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
340,0.974816918373108,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
341,0.9746828079223632,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
342,0.9746763110160828,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
343,0.9358057379722596,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
344,0.9357067942619324,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
345,0.9356167912483216,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
346,0.9350061416625975,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
347,0.9356807470321656,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
348,0.9343497157096864,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
349,0.9318170547485352,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
350,0.9293407201766968,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
351,0.9291728138923644,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
352,0.9282963871955872,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
353,0.9213598966598512,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
354,0.923226237297058,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
355,0.922562837600708,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
356,0.924950361251831,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
357,0.9223613142967224,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
358,0.9210193157196044,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
359,0.9262060523033142,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
360,0.9276890754699708,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
361,0.927332639694214,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
362,0.9339658617973328,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
363,0.934190571308136,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
364,0.9328012466430664,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
365,0.9351601600646972,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
366,0.935349702835083,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
367,0.9355255365371704,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
368,0.935697853565216,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
369,0.9331335425376892,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
370,0.9318748116493224,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
371,0.9224953055381776,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
372,0.9752361178398132,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
373,0.972948431968689,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
374,0.9741981029510498,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
375,0.9743562340736388,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
376,0.9747691750526428,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
377,0.9744290113449096,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
378,0.9739119410514832,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
379,0.9731818437576294,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
380,0.974704921245575,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
381,0.933904767036438,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
382,0.9358060359954834,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
383,0.9342445731163024,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
384,0.9274662137031556,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
385,0.9212148189544678,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
386,0.975153923034668,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
387,0.9752396941184998,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
388,0.975245475769043,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
389,0.975191056728363,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
390,0.9751753807067872,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
391,0.9749959707260132,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
392,0.9750749468803406,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
393,0.9749683141708374,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
394,0.9749682545661926,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
395,0.974822163581848,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
396,0.974972367286682,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
397,0.9747790098190308,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
398,0.9748003482818604,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
399,0.9749334454536438,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
400,0.974751353263855,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
401,0.974793553352356,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
402,0.974942147731781,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
403,0.9749522805213928,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
404,0.974778950214386,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
405,0.9747838973999025,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
406,0.9748269319534302,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
407,0.9746716618537904,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
408,0.9747835397720336,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
409,0.9749979972839355,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
410,0.9748697280883788,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
411,0.974773645401001,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
412,0.9748697280883788,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
413,0.9749045968055724,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
414,0.9750005602836608,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
415,0.975011110305786,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
416,0.974997878074646,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
417,0.9751388430595398,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
418,0.9752350449562072,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
419,0.9752550721168518,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
420,0.9752660393714904,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
421,0.9752645492553712,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
422,0.9752575755119324,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
423,0.9752945303916932,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
424,0.9752715229988098,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
425,0.9752560257911682,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
426,0.9752700924873352,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
427,0.975242555141449,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
428,0.9752534627914428,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
429,0.9752418994903564,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
430,0.974997580051422,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
431,0.9744911193847656,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
432,0.9752435088157654,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
433,0.9752452969551086,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
434,0.9752485156059264,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
435,0.9752106070518494,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
436,0.9742358922958374,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
437,0.9732420444488524,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
438,0.9741501808166504,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
439,0.973838746547699,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
440,0.9310795664787292,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
441,0.9333584308624268,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
442,0.9264535307884216,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
443,0.9274011254310608,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
444,0.9316577911376952,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
445,0.9230750203132628,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
446,0.9209598898887634,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
447,0.9197282791137696,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
448,0.9159497022628784,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
449,0.9144802689552308,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
450,0.9174029231071472,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
451,0.9138138890266418,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
452,0.9244621396064758,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
453,0.9076939821243286,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
454,0.8971626162528992,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
455,0.9085866212844848,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
456,0.9209736585617064,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
457,0.920975923538208,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
458,0.9186756014823914,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
459,0.9247705936431884,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
460,0.9345951080322266,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
461,0.9339202642440796,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
462,0.9351287484169006,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
463,0.9318197965621948,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
464,0.9353266954421996,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
465,0.9340940117836,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
466,0.9722753763198853,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
467,0.9721880555152892,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
468,0.971939504146576,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
469,0.971306324005127,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
470,0.972415030002594,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
471,0.9710218906402588,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
472,0.972717583179474,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
473,0.9718761444091796,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
474,0.9342073798179626,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
475,0.934429168701172,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
476,0.934267282485962,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
477,0.9352957606315612,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
478,0.9355525374412536,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
479,0.935501217842102,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
480,0.9747364521026612,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
481,0.9747939705848694,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
482,0.9748586416244508,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
483,0.9749959707260132,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
484,0.9749981164932252,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
485,0.9748053550720216,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
486,0.97497296333313,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
487,0.9749955534934998,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
488,0.9752488732337952,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
489,0.9748013019561768,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
490,0.9749972820281982,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
491,0.974731147289276,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
492,0.9749997854232788,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
493,0.9748064875602722,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
494,0.9748815894126892,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
495,0.9749969840049744,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
496,0.9749577641487122,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
497,0.9748928546905518,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
498,0.974780261516571,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
499,0.9748337864875792,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
500,0.9749464392662048,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
501,0.9749963879585266,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
502,0.974969208240509,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
503,0.9749253988265992,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
504,0.9748446941375732,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
505,0.9750185608863832,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
506,0.9752365946769714,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
507,0.9747535586357116,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
508,0.974338173866272,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
509,0.9748045802116394,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
510,0.974784016609192,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
511,0.9739929437637328,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
512,0.973969042301178,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
513,0.9338381290435792,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
514,0.9251570105552672,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
515,0.9241405129432678,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
516,0.921218991279602,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
517,0.9749963879585266,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
518,0.9750502109527588,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
519,0.9750952124595642,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
520,0.9751558303833008,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
521,0.9750374555587769,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
522,0.9750311970710754,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
523,0.9752586483955384,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
524,0.9752275943756104,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
525,0.9750409126281738,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
526,0.9749648571014404,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
527,0.9748076796531676,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
528,0.9749962687492372,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
529,0.9750186204910278,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
530,0.9749955534934998,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
531,0.9749882817268372,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
532,0.9746973514556884,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
533,0.9730594754219056,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
534,0.9712820649147034,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
535,0.9314273595809937,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
536,0.9333788752555848,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
537,0.9258833527565002,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
538,0.929157555103302,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
539,0.9335669875144958,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
540,0.9272817373275756,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
541,0.9305105805397034,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
542,0.9274987578392028,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
543,0.9250084161758424,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
544,0.920922040939331,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
545,0.9212052226066588,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
546,0.9184078574180604,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
547,0.914879560470581,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
548,0.9167730212211608,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
549,0.9195544123649596,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
550,0.920760452747345,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
551,0.92360258102417,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
552,0.920910656452179,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
553,0.9152761101722716,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
554,0.9111522436141968,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
555,0.9212161302566528,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
556,0.9182142615318298,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
557,0.9138625860214232,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
558,0.9308497309684752,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
559,0.9236423373222352,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
560,0.9206380844116212,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
561,0.930809736251831,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
562,0.9349711537361144,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
563,0.9243671894073486,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
564,0.9253499507904052,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
565,0.9712343215942384,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
566,0.9703890085220336,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
567,0.970280945301056,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
568,0.973721206188202,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
569,0.974296510219574,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
570,0.9722654819488524,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
571,0.9738810658454896,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
572,0.9734192490577698,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
573,0.9729375839233398,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
574,0.9731887578964232,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
575,0.9735586047172546,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
576,0.9739766120910645,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
577,0.9744149446487428,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
578,0.9744659662246704,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
579,0.9748604893684388,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
580,0.9746825098991394,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
581,0.9743087887763976,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
582,0.9747304916381836,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
583,0.9747107028961182,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
584,0.9741796851158142,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
585,0.9739752411842346,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
586,0.974074125289917,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
587,0.974197268486023,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
588,0.9744859337806702,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
589,0.9744025468826294,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
590,0.9741401076316832,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
591,0.9323285818099976,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
592,0.9347192049026488,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
593,0.931782603263855,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
594,0.9284539222717284,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
595,0.9745170474052428,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
596,0.9749994277954102,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
597,0.9748663902282716,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
598,0.9747582077980042,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
599,0.974962592124939,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
600,0.974934697151184,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
601,0.9748343229293824,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
602,0.9749143719673156,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
603,0.9747424721717834,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
604,0.97490793466568,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
605,0.9747459888458252,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
606,0.974088728427887,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
607,0.9746699333190918,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
608,0.974847972393036,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
609,0.9749611616134644,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
610,0.9749454259872437,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
611,0.9750260710716248,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
612,0.9749692678451538,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
613,0.9749965667724608,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
614,0.9750439524650574,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
615,0.975103199481964,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
616,0.9752421975135804,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
617,0.9752059578895568,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
618,0.9752048254013062,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
619,0.9750770926475524,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
620,0.9751351475715636,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
621,0.9752429127693176,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
622,0.9750784635543824,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
623,0.9747409224510192,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
624,0.9749970436096193,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
625,0.9750470519065856,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
626,0.9750490188598632,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
627,0.9749956130981444,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
628,0.9744022488594056,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
629,0.974681556224823,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
630,0.974726140499115,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
631,0.974142611026764,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
632,0.9734554290771484,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
633,0.9309322834014891,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
634,0.9326767325401306,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
